inference_time,cpu_usage,ram_usage,disk_usage
,0.7,3838.953125,99.9311178336449
,2.0,3857.078125,99.92792244892095
,4.0,3899.609375,60.45472534543166
,0.6,3846.171875,93.41240628794942
,2.0,3877.203125,100.0
,2.3,3869.046875,99.8342126990302
,2.3,3872.265625,99.8961159239156
,1.0,3889.5625,53.82054111291672
,2.0,3833.4375,95.2417943191066
,3.8,3896.140625,94.11042401036138
,1.2,3829.375,97.13779612180566
,1.7,3870.78125,100.0
,1.5,3824.890625,97.61919596483773
,3.8,3877.484375,92.23195460351526
,1.7,3847.484375,99.92261679609649
,3.0,3890.5625,89.75417687506128
,1.4,3833.984375,99.99332188615335
,0.8,3897.828125,91.61843300243449
,0.3,3845.296875,91.27460060170529
,4.7,3836.5,92.02573374713617
,1.9,3855.484375,99.54258802031103
,2.5,3898.71875,71.50554835403547
,1.5,3882.515625,93.2232778354391
,1.2,3817.265625,99.97055491999738
,2.8,3876.828125,99.85178142113082
,1.2,3843.515625,79.7866274393223
,3.2,3875.75,100.0
,2.3,3860.015625,98.5281059803501
,3.7,3873.078125,99.89376348768538
,0.7,3884.90625,64.63779977039945
,2.1,3872.5,94.25902495189798
,0.7,3845.75,99.3209905519208
,2.5,3843.96875,99.9193013357256
,3.3,3861.15625,99.79120178187318
,1.3,3888.6875,67.0885722495464
,0.3,3872.515625,100.0
,5.5,3842.6875,89.60891766528121
,3.5,3901.875,76.28181192979055
,0.8,3838.1875,86.70109295467844
,2.1,3872.515625,99.90158652884308
,1.1,3843.59375,100.0
,5.7,3895.65625,68.48096302027741
,0.2,3839.1875,89.87263722567653
,2.0,3866.625,99.92293602987688
,1.6,3814.9375,99.64496276065964
,2.8,3867.296875,99.67071003356227
,2.0,3897.46875,95.00226522549428
,2.3,3869.921875,87.46605946174009
,1.5,3810.171875,100.0
,2.1,3839.0,99.75573656605242
,3.0,3858.78125,99.74661179977866
,1.2,3882.015625,71.24566291107375
,0.7,3836.3125,99.6945487240008
,0.4,3836.921875,99.87160437812615
,5.8,3849.703125,88.63191565215858
,2.0,3888.265625,76.001007654149
,1.2,3874.203125,99.58783660961473
,0.9,3815.890625,99.96932884304768
,1.8,3860.390625,99.91992698718859
,6.2,3873.015625,87.00585616618203
,0.5,3840.6875,76.59013017520701
,2.1,3864.921875,99.55037127569385
,0.2,3807.53125,100.0
,3.2,3853.453125,99.8013815163896
,4.2,3867.515625,87.73891321556117
,0.3,3844.5,80.73907993588485
,2.6,3869.171875,96.11219849777952
,2.0,3855.25,99.96695994896923
,1.0,3831.3125,90.34344848344088
,2.4,3864.875,95.39926764206183
,0.5,3806.6875,100.0
,5.0,3859.515625,99.85744839639146
,2.7,3860.296875,99.8840606654019
,1.7,3888.40625,62.090021843307575
,0.7,3813.484375,99.32274752997937
,4.5,3866.25,87.45140188249209
,0.7,3809.03125,98.95080582100559
,2.3,3841.375,99.75156775154456
,2.7,3866.28125,100.0
,0.0,3827.765625,99.41594845617422
,2.5,3871.875,100.0
,1.2,3811.75,99.30607291895835
,4.0,3848.625,100.0
,3.3,3866.375,99.53570375046762
,1.2,3839.34375,89.17170640433761
,1.8,3866.421875,99.97098562463745
,2.2,3850.6875,99.52713147471248
,2.0,3834.390625,93.42454550387156
,2.2,3825.265625,100.0
,1.7,3846.90625,100.0
,2.2,3890.28125,71.12707149205384
,0.5,3836.25,99.95916695332923
,0.7,3869.390625,99.84113754126378
,3.9,3840.125,91.9500074832455
,2.5,3879.90625,99.32711523182873
,0.3,3833.171875,99.52387419985634
,2.3,3847.578125,99.52438702553646
,2.2,3856.640625,94.36890978080909
,4.8,3897.71875,92.8842242992801
,0.3,3835.015625,86.79705186177713
,1.5,3862.703125,99.97397673217614
,0.7,3805.375,99.874418860747
,4.5,3856.953125,87.39411249267474
,4.5,3903.84375,98.66450127427194
,0.3,3844.40625,84.86366184149867
,1.5,3866.890625,100.0
,2.7,3858.59375,99.54674892555934
,5.0,3858.546875,86.85968331314453
,1.2,3885.421875,67.22559738700113
,0.8,3854.40625,99.62886353102243
,1.2,3818.765625,99.85583620831967
,2.2,3829.578125,99.66664805125482
,5.0,3839.0625,99.85985682781528
,1.3,3843.78125,75.52765383792976
,2.7,3877.75,93.08490241934112
,1.3,3867.5625,99.81785465840258
,2.8,3909.734375,96.32681743643742
,1.6,3877.203125,87.6363434474848
,0.2,3818.328125,98.81308580046617
,1.9,3845.3125,99.84446263092242
,5.5,3850.140625,88.25908008217314
,1.4,3885.484375,75.75473434087463
,0.7,3842.796875,100.0
,1.9,3829.359375,99.38989436248477
,0.2,3830.25,99.71044347069683
,1.6,3847.8125,100.0
,4.8,3904.0,67.54558506677652
,0.3,3881.34375,64.20508372581824
,0.8,3849.828125,99.92329308478212
,1.2,3804.171875,100.0
,3.2,3860.640625,100.0
,4.7,3872.40625,90.15423451577779
,0.7,3838.703125,100.0
,0.8,3845.921875,98.72391210856229
,2.7,3871.5625,99.97395431460355
,1.5,3815.984375,99.85962576042232
,2.0,3870.6875,100.0
,3.5,3912.125,90.2193890452494
,0.3,3851.921875,85.30839171738424
,3.3,3875.0,99.03779122786514
,1.5,3833.875,99.83224832507398
,14.1,3857.5,61.348730106048045
,1.3,3888.015625,78.3712085850265
,7.4,3874.3125,93.99195073413048
,2.9,3851.875,95.7303574656287
,4.5,3861.328125,95.06655166373108
,7.4,3840.78125,62.02268394086231
,3.2,3872.328125,89.37776004207511
,1.0,3852.953125,100.0
,3.2,3851.640625,92.61314817617163
,1.2,3848.921875,87.61941631393508
,2.6,3877.515625,92.7710176576078
,3.5,3832.234375,91.699155241312
,9.7,3837.984375,63.24036057672817
,9.3,3875.15625,75.93229989008843
,2.3,3903.265625,91.92700563474122
,0.3,3879.96875,93.64408980101942
,0.3,3819.859375,99.9860737319215
,4.1,3831.46875,90.57424168585257
,4.0,3882.984375,99.12324827290185
,2.7,3893.890625,82.82583373223285
,0.4,3848.1875,100.0
,2.0,3840.421875,99.92176584965267
,0.2,3843.15625,99.8973044634174
,1.0,3854.25,100.0
,7.5,3846.53125,71.83850443529582
,1.3,3847.046875,99.71824541867888
,3.5,3856.4375,99.47815311392065
,17.4,3875.578125,40.29945294375512
,4.7,3888.078125,55.81855442250727
,1.0,3849.359375,97.44129159548031
,3.7,3834.078125,95.44268762071253
,2.2,3906.21875,97.67471223627986
,1.9,3872.0625,79.59858064874787
,1.0,3878.484375,99.48731509909483
,1.6,3843.109375,99.91495411327337
,1.8,3884.921875,80.14291578782345
,2.0,3852.453125,99.90268820239872
,6.4,3882.1875,87.1256162726151
,1.8,3854.265625,100.0
,5.7,3892.46875,75.85446591006722
,2.6,3882.203125,94.59040175446509
,7.8,3867.359375,73.59586583062247
,6.5,3875.53125,83.93422115872659
,1.8,3852.4375,70.66019540107456
,3.6,3876.28125,92.78179074441178
,2.4,3865.21875,95.7722128961081
,0.4,3847.9375,79.04018755260093
,5.6,3882.390625,83.86775145929167
,1.2,3834.765625,98.10818360159872
,4.0,3886.953125,99.02232394492727
,3.5,3902.28125,92.70379476587085
,0.5,3844.5,85.3995348744575
,1.1,3889.5625,99.61468325850818
,0.7,3818.046875,99.16065076717348
,2.5,3859.84375,92.56337614667176
,1.7,3897.40625,97.528265155372
,2.3,3870.15625,97.1086020612311
,1.1,3869.578125,99.96878144925454
,5.5,3849.890625,89.52813791589892
,1.3,3869.125,100.0
,1.0,3898.34375,73.9416264891246
,0.7,3833.890625,99.61075562509232
,4.1,3880.046875,100.0
,1.0,3853.5,70.08648240463636
,2.2,3887.609375,100.0
,0.6,3877.0,95.90692236195751
,1.6,3818.765625,100.0
,2.7,3871.5625,99.6509928672259
,2.7,3891.984375,75.08263374419954
,0.4,3845.59375,99.72166187639037
,2.6,3793.4375,97.49598915533403
,3.9,3848.6875,99.76354636157824
,1.2,3878.921875,97.67814918802603
,1.3,3829.4375,100.0
,2.4,3869.0,90.0811852577712
,2.5,3853.28125,99.91997428586062
,2.8,3904.734375,75.93806612133447
,0.2,3848.53125,84.96478098866942
,3.3,3878.5,91.33695835419422
,3.8,3878.171875,94.89300217624479
,0.7,3844.65625,89.54114660455868
,4.8,3892.515625,90.78067730059432
,0.2,3842.890625,99.82977487705901
,5.3,3902.6875,94.93904777262898
,0.8,3861.703125,90.30806216024368
,2.5,3897.625,75.02337426050875
,2.1,3878.25,91.7964540951792
,1.0,3833.6875,90.01627007407778
,3.0,3883.609375,99.58999848355144
,0.5,3857.921875,79.97126732667478
,0.7,3867.765625,100.0
,1.7,3874.859375,99.89732302839965
,2.0,3850.265625,100.0
,0.6,3889.515625,91.99713180804329
,3.5,3918.6875,93.26830344762695
,0.6,3862.765625,77.91299295699109
,0.9,3804.75,99.5800470012914
,1.6,3852.0,99.93961459932412
,1.8,3839.0,99.9413187221442
,0.4,3860.078125,99.9367914575786
,1.7,3879.703125,100.0
,3.7,3850.609375,65.70347542705693
,1.1,3872.0625,100.0
,2.0,3843.546875,97.12639529330978
,10.1,3823.453125,77.35349624581293
,10.0,3857.046875,73.2477820241003
,1.5,3890.453125,69.5501333258937
,1.8,3863.96875,99.98586808247791
,1.5,3876.328125,100.0
,1.1,3822.140625,99.95417694597332
,4.0,3876.75,97.27240975745173
,3.0,3890.78125,58.75176211055485
,0.4,3805.65625,100.0
,4.2,3855.8125,93.87085288975796
,2.0,3877.4375,81.24688252653861
,2.5,3868.03125,93.81466186801126
,1.5,3852.09375,100.0
,3.0,3841.0,99.92359272088592
,2.0,3889.15625,85.61155443715866
,1.7,3894.9375,94.7232936462599
,0.5,3847.15625,99.20523190339146
,3.3,3843.71875,95.93957869644689
,1.5,3889.046875,86.90164717522862
,1.4,3822.046875,99.71523225573752
,2.5,3873.140625,99.93320664268009
,0.5,3868.21875,92.89779306703467
,1.0,3815.90625,99.58239134448208
,4.0,3863.546875,91.37590122518888
,1.0,3878.328125,83.29273898825879
,1.9,3834.046875,99.57365627097441
,5.4,3893.015625,95.2833466263791
,1.2,3829.21875,97.84733968966218
,9.9,3867.34375,66.74684233747409
,0.5,3882.03125,97.67839553884623
,0.2,3831.84375,100.0
,5.7,3875.90625,85.64143900129831
,1.5,3872.703125,95.52542923509715
,2.6,3846.859375,99.37590836658752
,6.3,3907.34375,71.40996365455452
,1.4,3841.9375,87.06199902610439
,3.0,3908.078125,92.09671354225921
,0.0,3876.4375,100.0
,1.7,3824.9375,99.9036091966463
,2.3,3877.90625,99.88890831095605
,4.5,3881.421875,77.82276899017539
,1.8,3862.15625,99.90109390950094
,1.0,3893.53125,91.44962864582094
,2.0,3874.59375,100.0
,1.5,3881.796875,79.51702462119647
,0.6,3808.265625,99.55068723620687
,3.7,3859.546875,91.81379717403082
,3.0,3881.390625,84.7340196516098
,2.0,3872.859375,88.24041289923228
,1.0,3884.1875,58.690082883030904
,0.8,3849.953125,98.16291898707108
,5.7,3840.234375,90.38729568174779
,5.0,3911.8125,95.19139400242102
,0.3,3859.59375,86.86586477760899
,0.3,3813.625,99.92177882128395
,3.3,3866.25,99.8154750365692
,4.0,3894.390625,72.20444241991349
,0.6,3852.890625,99.67042426801447
,4.6,3855.875,97.82466071550078
,2.0,3900.78125,78.14869979768635
,0.4,3847.625,91.8421538242682
,5.5,3880.640625,88.4878089358516
,0.0,3823.96875,99.43616312485469
,4.0,3871.09375,99.92270520903588
,1.5,3885.921875,96.69967143734388
,1.3,3897.390625,94.96957445738632
,0.5,3866.21875,99.89183650514761
,1.8,3829.015625,99.77744582490537
,7.7,3874.09375,83.4374971769555
,0.8,3851.875,99.85464928004299
,2.0,3850.859375,97.92285412375249
,10.1,3879.34375,91.05956485562224
,0.2,3896.671875,74.51876826325936
,2.1,3896.109375,97.25488135484419
,0.8,3843.96875,99.88996894276981
,1.2,3863.71875,96.56812123470463
,2.7,3866.6875,100.0
,3.0,3893.765625,73.09095553041907
,0.3,3842.1875,99.921239083386
,3.6,3877.5625,95.8061845446092
,0.2,3861.609375,99.91420087150362
,8.2,3859.125,81.72953300177383
,2.2,3896.890625,82.23394271071743
,3.0,3860.96875,91.77067039952048
,3.5,3897.421875,75.04701569455831
,0.7,3874.765625,99.92306023978071
,2.1,3867.6875,100.0
,2.7,3848.34375,84.6477911503729
,1.2,3906.375,90.01746308134622
,0.5,3831.703125,98.78246832781042
,3.4,3872.984375,91.79112002421307
,2.0,3865.421875,99.00659073244238
,3.1,3867.828125,96.85136426094597
,4.2,3840.546875,79.71816138332409
,17.2,3854.796875,40.26344461736246
,1.5,3891.15625,93.69056808953178
,0.0,3861.6875,99.92304915084357
,3.5,3850.515625,97.27097229649631
,1.0,3897.78125,82.919319893621
,0.4,3858.359375,97.7884570951904
,1.6,3810.375,99.54246808931336
,4.7,3858.828125,89.97268076849055
,1.7,3877.921875,100.0
,0.5,3861.265625,99.92463563778074
,0.3,3811.984375,100.0
,5.0,3860.328125,99.45418227244619
,2.5,3849.703125,95.19436055338934
,0.6,3889.609375,99.97354720928342
,0.3,3812.546875,100.0
,5.6,3845.9375,86.83773813867506
,1.7,3878.078125,100.0
,0.2,3853.453125,99.5248947216134
,4.9,3850.875,91.94022961679683
,2.5,3896.609375,81.37796787441914
,1.5,3860.0625,87.50303679497267
,2.2,3884.734375,80.35473128686978
,1.0,3841.5,99.89462873843763
,2.8,3897.5,93.90075124424536
,1.5,3825.140625,96.89324686634538
,18.0,3846.5625,40.11160211830161
,10.9,3876.328125,68.57756042971674
,0.2,3883.0625,75.24296034110472
,0.3,3854.203125,99.92145353191297
,0.3,3797.34375,99.92420480801132
,7.5,3833.171875,95.5784475211892
,7.7,3874.921875,86.16833823982087
,0.5,3890.078125,68.21123943412736
,0.2,3853.234375,100.0
,5.5,3840.703125,89.43207188049495
,3.2,3876.34375,99.82557382524534
,1.3,3878.484375,88.22455453436831
,1.3,3851.4375,99.89811410287824
,1.2,3910.671875,69.60658289911703
,1.3,3835.578125,86.66655751015607
,5.4,3899.671875,96.03466050062971
,0.1,3825.5625,93.81378329007316
,3.4,3875.6875,93.96164027352219
,3.2,3856.90625,90.33220726437376
,3.2,3882.28125,99.38427946830195
,2.2,3878.203125,98.88153012751818
,1.0,3876.90625,99.27841882660775
,1.2,3815.828125,98.79129458629325
,5.7,3864.84375,92.24072971676301
,3.2,3907.875,74.33974837809403
,1.5,3913.53125,99.84372897592083
,1.5,3889.4375,76.34319157652713
,0.3,3863.859375,99.89802350718361
,2.6,3834.46875,99.88818644979975
,4.0,3883.84375,94.26625137796675
,0.7,3881.71875,79.91614503442128
,0.5,3854.5,99.89518865829388
,4.5,3850.390625,90.7227605897743
,3.5,3899.21875,92.89218455502616
,0.2,3852.78125,99.92653382167154
,7.8,3874.53125,77.14069530852444
,4.0,3870.328125,89.59022711739813
,0.4,3862.609375,99.51073141040293
,4.0,3899.78125,84.82014671872969
,4.2,3877.1875,88.59360215767222
,0.7,3895.703125,93.34730722403874
,1.0,3871.125,99.876175235441
,1.1,3831.921875,99.9253491447356
,5.5,3877.5625,85.74158292285458
,1.0,3878.3125,98.59762393893966
,0.3,3811.515625,99.9247595496855
,5.4,3859.140625,90.83216047717598
,4.0,3899.84375,67.94626780883529
,0.6,3852.546875,97.34598016428485
,2.7,3845.953125,99.91562649822019
,1.8,3890.671875,99.92945747551244
,0.5,3860.8125,98.76645236668264
,1.5,3815.828125,99.38567691485328
,2.8,3858.890625,99.90571956879354
,2.7,3855.453125,99.39635925419735
,3.8,3890.859375,80.32396416769099
,5.4,3909.625,87.92792573463373
,0.2,3870.53125,96.44632999368284
,0.7,3815.265625,97.70102548012139
,3.6,3861.859375,93.35637832359575
,1.3,3883.609375,98.44314732193915
,1.8,3850.640625,100.0
,3.5,3892.890625,95.90389987625835
,1.3,3905.453125,94.83393026566964
,0.3,3871.046875,99.97374282786335
,4.0,3845.59375,87.13220243436139
,9.3,3882.53125,73.7257156252572
,2.5,3849.515625,83.8296663457585
,4.4,3903.890625,84.37597139581608
,0.2,3862.640625,98.23895140772531
,3.9,3859.65625,90.58054206550946
,2.0,3896.03125,76.33911046651136
,0.2,3875.125,99.94709656130442
,2.2,3838.0,99.68820312306347
,4.0,3882.3125,100.0
,0.3,3885.015625,94.70285153169898
,0.5,3853.203125,99.89472852866568
,0.5,3801.125,99.89603141932972
,3.5,3821.96875,100.0
,3.5,3874.125,93.08034527111258
,1.8,3823.578125,95.40336889421336
,1.3,3826.203125,99.12155926254655
,3.8,3873.375,99.52445644623961
,3.5,3882.109375,99.84779941071848
,0.5,3896.03125,96.7259967748192
,1.5,3869.328125,99.90175312320268
,0.8,3895.171875,90.7327090266027
,0.7,3870.203125,99.38519620815381
,0.3,3846.9375,98.69665464687539
,1.4,3805.15625,99.41160181943776
,4.7,3848.390625,88.13608812800064
,3.8,3843.875,94.32671257165934
,2.0,3845.828125,95.12270148608575
,13.1,3871.671875,59.95353889205178
,2.0,3861.171875,99.46108131415869
,1.7,3895.75,83.91409922757116
,2.3,3907.296875,95.32036273614327
,4.4,3904.203125,77.38988642320325
,0.2,3863.640625,92.84243145924569
,0.7,3807.96875,99.89536240456704
,5.7,3838.765625,89.71549886577206
,4.2,3891.484375,99.5170046625119
,1.3,3848.578125,99.73492819489968
,1.3,3898.53125,81.53683097119286
,0.2,3866.671875,100.0
,2.3,3823.796875,95.24156163196074
,4.0,3874.109375,99.84837732931175
,1.0,3862.609375,99.92435835985304
,0.3,3810.84375,99.926194532374
,4.3,3847.453125,100.0
,2.0,3877.203125,99.67728561190003
,2.9,3843.8125,92.72031789047922
,3.2,3899.859375,99.79129628784037
,1.0,3844.875,99.12368498237224
,2.3,3906.859375,94.24915814790161
,0.3,3885.0625,98.3271151291184
,0.9,3854.96875,100.0
,1.5,3810.921875,99.10235941258073
,2.8,3857.421875,100.0
,4.0,3880.578125,87.13118186876966
,0.0,3867.203125,99.9310505633921
,0.2,3816.546875,99.97971523204949
,3.4,3866.578125,100.0
,3.7,3864.78125,98.51531467541442
,2.5,3904.921875,97.10424182755787
,0.3,3875.875,89.10781395539243
,1.6,3823.640625,100.0
,5.5,3870.515625,87.13219432585268
,1.3,3851.671875,99.91837327929285
,2.5,3903.4375,83.93562852394099
,0.3,3881.09375,97.12652124846373
,0.5,3815.71875,99.92767754301363
,2.8,3828.3125,99.50592371907526
,4.7,3876.546875,85.90864337293966
,2.0,3845.234375,97.92251714106223
,4.3,3918.796875,91.13252757266963
,0.0,3896.609375,91.52964006519603
,1.5,3878.09375,99.9241328096797
,1.0,3882.59375,99.49630742519247
,4.0,3841.53125,90.30758446478487
,7.8,3881.28125,83.13636467721314
,0.8,3855.734375,99.92840239477711
,1.0,3912.90625,99.92577663858279
,0.2,3885.484375,93.53200672208148
,0.5,3832.28125,99.92508327970498
,7.7,3850.75,81.93300395034755
,8.7,3897.328125,74.34245284324454
,0.0,3838.65625,97.92695129616048
,2.5,3864.40625,94.72633719570234
,1.5,3880.796875,96.3278747003527
,0.3,3852.78125,99.89762631938096
,1.8,3811.71875,99.90572514619763
,1.5,3841.46875,99.89803477645188
,6.2,3886.125,87.53070256656883
,0.5,3850.484375,99.92240395096854
,1.3,3822.25,99.92553629602058
,4.7,3856.84375,96.32675880979755
,6.3,3847.96875,81.93827253902087
,2.3,3913.21875,97.89841149224749
,0.5,3888.625,72.72436601570426
,2.5,3876.140625,98.70595257401177
,0.8,3883.765625,99.0965020176756
,0.4,3814.265625,100.0
,2.5,3829.203125,99.11925012833426
,6.5,3873.328125,84.73281094626567
,1.5,3871.90625,99.92370196099867
,0.3,3814.703125,99.9225185817854
,5.0,3871.0,100.0
,1.0,3887.796875,99.0969237402532
,2.2,3872.078125,93.88745936053992
,2.0,3896.5625,95.92050961058347
,1.0,3871.671875,100.0
,1.0,3815.421875,99.52381740190806
,8.8,3827.40625,98.31699420977684
,3.7,3879.296875,100.0
,1.0,3827.71875,99.49319138099175
,2.6,3844.46875,99.85313809779795
,3.0,3855.5,99.89856331960789
,2.3,3899.4375,71.52293868403383
,0.7,3844.203125,100.0
,3.0,3894.3125,99.89460478416576
,0.2,3885.53125,99.89397463527399
,0.5,3821.671875,100.0
,2.0,3828.015625,99.78193635947179
,8.7,3865.71875,75.13564436983755
,3.5,3863.28125,91.92444756666112
,1.3,3816.671875,99.91353891067664
,7.8,3845.421875,81.13708963766157
,2.5,3846.78125,99.91804791911487
,2.8,3902.59375,94.70286913137906
,0.5,3848.21875,100.0
,1.0,3869.109375,99.89322814147286
,0.7,3865.375,99.49437844226968
,1.5,3813.65625,99.48737392221523
,5.3,3857.265625,86.72791080776287
,1.8,3892.171875,98.72194856895122
,1.8,3894.828125,99.92168288243485
,0.3,3883.09375,94.32716301891021
,0.7,3846.0625,99.51991521624622
,4.0,3797.96875,99.92002073101938
,13.3,3819.828125,55.55328645725153
,10.8,3857.90625,67.54582527218297
,2.2,3870.390625,97.52305354320113
,0.5,3847.359375,99.91964173234663
,2.5,3811.984375,99.89432019156655
,2.3,3861.109375,99.89261822273122
,0.5,3873.59375,98.69596084264025
,4.2,3852.96875,88.72317654698209
,2.0,3865.71875,99.52277520695519
,1.5,3824.953125,99.92114114638657
,3.0,3873.078125,99.1193767005164
,0.5,3841.390625,99.52290764792822
,1.3,3855.4375,100.0
,1.2,3872.71875,99.89675959936439
,0.5,3847.640625,99.89622919327819
,1.8,3820.859375,99.12158490559287
,8.8,3851.796875,73.94105205731466
,1.3,3876.234375,93.12861447617841
,0.3,3809.90625,99.92265917982861
,1.7,3831.578125,99.6372483832302
,7.0,3873.1875,88.31537354957003
,1.2,3864.296875,88.70293522211979
,0.3,3831.515625,100.0
,1.5,3794.140625,99.49678044320926
,5.2,3843.578125,99.9184584493
,1.0,3901.734375,99.92055315648436
,0.5,3842.578125,98.32322706014732
,4.5,3871.671875,91.52846813543223
,0.7,3881.09375,99.12321003765695
,0.0,3834.59375,98.69964536604964
,3.5,3881.828125,99.90024508926575
,0.5,3855.46875,100.0
,1.8,3829.6875,99.89832499003035
,3.3,3875.921875,99.90209515473806
,1.0,3904.5625,81.11490371789685
,0.3,3844.921875,86.70903988928845
,6.2,3899.5625,89.92755776508903
,0.0,3875.765625,95.92678579680444
,0.7,3820.984375,99.92456366207621
,4.1,3868.828125,91.82273058756645
,0.5,3840.0,99.90250174286358
,8.3,3871.15625,73.94313034443222
,0.7,3887.25,99.92325454067638
,0.5,3859.71875,100.0
,1.2,3815.09375,98.32657128651864
,9.0,3859.953125,76.73887833122862
,2.2,3894.515625,97.10070471890452
,0.0,3884.609375,98.2989697010154
,0.5,3823.890625,99.34009175182156
,5.8,3855.6875,89.9178211432073
,1.5,3899.296875,99.92439530070719
,0.5,3870.234375,100.0
,2.2,3833.0625,99.92446199889503
,2.8,3870.171875,97.92445420808467
,6.7,3841.34375,83.13772004345351
,4.0,3866.890625,90.7235226987379
,0.5,3891.265625,99.52683236736625
,2.5,3872.140625,93.52423431944513
,1.2,3886.921875,86.73398035805108
,0.8,3856.21875,99.49783889516797
,3.0,3839.265625,99.10347607889146
,8.7,3876.125,100.0
,1.8,3892.78125,52.75634664659844
,0.5,3882.234375,97.12488042232495
,1.0,3864.15625,99.9233803554426
,1.0,3856.890625,100.0
,0.8,3820.859375,99.89420934285106
,6.5,3867.484375,97.09378038135296
,2.0,3888.546875,69.14491280249773
,1.0,3849.3125,100.0
,0.5,3880.390625,89.5321340005923
,0.3,3856.328125,99.92525522362602
,1.7,3816.8125,99.92067526831148
,7.5,3857.671875,99.91996519674801
,1.0,3877.09375,67.14838230934646
,0.5,3847.0,100.0
,0.0,3788.515625,99.9258580084489
,3.5,3820.015625,99.9244212685864
,6.5,3886.84375,96.69943540123292
,0.3,3828.6875,100.0
,1.0,3831.234375,99.8972973766613
,6.3,3820.640625,82.73531876896075
,0.2,3821.0625,99.5251582721989
,4.0,3854.8125,92.32982011752321
,2.5,3888.078125,90.3298264613157
,0.3,3833.515625,99.92351893338162
,3.8,3857.875,87.93319626336833
,1.7,3819.09375,97.52521552852987
,3.5,3843.15625,95.02566202649372
,2.0,3860.421875,96.72429823601017
,2.0,3883.140625,59.55431041710539
,1.0,3849.390625,99.89825281986684
,2.0,3873.296875,90.30359342031345
,0.7,3812.703125,100.0
,3.5,3833.890625,93.12679999984962
,6.3,3884.4375,81.13619027370589
,0.5,3860.34375,99.92319723601445
,0.2,3797.65625,99.5226076418446
,4.0,3842.546875,99.92222462435734
,2.0,3833.78125,95.5016113784086
,2.2,3839.5625,99.8954160992115
,2.0,3860.8125,100.0
,1.3,3807.28125,99.90396750460894
,7.7,3847.53125,82.76968310299158
,6.7,3893.359375,64.35069026012064
,0.3,3829.46875,90.73002800486488
,1.0,3860.796875,100.0
,0.5,3871.3125,99.92305672944605
,1.0,3816.8125,99.27936459902202
